flasher_cmds,pos_cmd_0s,pos_cmd_1s
7,0.19479999999999997,0.41988
7,0.23146666666666663,0.41988
7,0.2681333333333333,0.41988
7,0.30479999999999996,0.41988
7,0.34146666666666664,0.41988
7,0.3781333333333333,0.41988
7,0.41479999999999995,0.41988
7,0.19479999999999997,0.3832133333333333
7,0.23146666666666663,0.3832133333333333
7,0.2681333333333333,0.3832133333333333
7,0.30479999999999996,0.3832133333333333
7,0.34146666666666664,0.3832133333333333
7,0.3781333333333333,0.3832133333333333
7,0.41479999999999995,0.3832133333333333
7,0.19479999999999997,0.34654666666666667
7,0.23146666666666663,0.34654666666666667
7,0.2681333333333333,0.34654666666666667
7,0.30479999999999996,0.34654666666666667
7,0.34146666666666664,0.34654666666666667
7,0.3781333333333333,0.34654666666666667
7,0.41479999999999995,0.34654666666666667
7,0.19479999999999997,0.30988
7,0.23146666666666663,0.30988
7,0.2681333333333333,0.30988
7,0.30479999999999996,0.30988
7,0.34146666666666664,0.30988
7,0.3781333333333333,0.30988
7,0.41479999999999995,0.30988
7,0.19479999999999997,0.2732133333333333
7,0.23146666666666663,0.2732133333333333
7,0.2681333333333333,0.2732133333333333
7,0.30479999999999996,0.2732133333333333
7,0.34146666666666664,0.2732133333333333
7,0.3781333333333333,0.2732133333333333
7,0.41479999999999995,0.2732133333333333
7,0.19479999999999997,0.23654666666666663
7,0.23146666666666663,0.23654666666666663
7,0.2681333333333333,0.23654666666666663
7,0.30479999999999996,0.23654666666666663
7,0.34146666666666664,0.23654666666666663
7,0.3781333333333333,0.23654666666666663
7,0.41479999999999995,0.23654666666666663
7,0.19479999999999997,0.19988
7,0.23146666666666663,0.19988
7,0.2681333333333333,0.19988
7,0.30479999999999996,0.19988
7,0.34146666666666664,0.19988
7,0.3781333333333333,0.19988
7,0.41479999999999995,0.19988
