flasher_cmds,pos_cmd_0s,pos_cmd_1s
7,0.22499939999999996,0.3249995
7,0.2624994,0.3249995
7,0.29999939999999997,0.3249995
7,0.33749939999999995,0.3249995
7,0.3749994,0.3249995
7,0.22499939999999996,0.28749949999999996
7,0.2624994,0.28749949999999996
7,0.29999939999999997,0.28749949999999996
7,0.33749939999999995,0.28749949999999996
7,0.3749994,0.28749949999999996
7,0.22499939999999996,0.24999949999999999
7,0.2624994,0.24999949999999999
7,0.29999939999999997,0.24999949999999999
7,0.33749939999999995,0.24999949999999999
7,0.3749994,0.24999949999999999
7,0.22499939999999996,0.2124995
7,0.2624994,0.2124995
7,0.29999939999999997,0.2124995
7,0.33749939999999995,0.2124995
7,0.3749994,0.2124995
7,0.22499939999999996,0.17499949999999997
7,0.2624994,0.17499949999999997
7,0.29999939999999997,0.17499949999999997
7,0.33749939999999995,0.17499949999999997
7,0.3749994,0.17499949999999997
